2019-01-05 19:15:47,1081630358754521088,b'@elonmusk @businessinsider https://t.co/gCQiBM6KrA',1081580505412202498
2019-01-05 19:12:29,1081629525342072832,"b'@elonmusk @businessinsider At the Model 3 Paris special event for reservation owners, I met a guy who already had a\xe2\x80\xa6 https://t.co/sWRxTu1bzB'",1081580505412202498
2019-01-05 19:11:43,1081629334312488961,b'@elonmusk @businessinsider TEST',1081580505412202498
2019-01-05 19:05:28,1081627759124930562,b'@elonmusk @businessinsider I\xe2\x80\x99m glad to read this! I ordered a Model 3 performance and I am counting the days until delivery \xf0\x9f\x98\x8d',1081580505412202498
2019-01-05 19:03:04,1081627158517305344,b'@elonmusk @businessinsider https://t.co/sANLc8nm25',1081580505412202498
2019-01-05 19:00:48,1081626587089514497,b'@elonmusk @businessinsider Made this meme for you hope you enjoy https://t.co/M2T94zAjNC',1081580505412202498
2019-01-05 18:52:11,1081624419456421888,b'@elonmusk @businessinsider I wrote here that my project was to provide internet access and telephone access anywher\xe2\x80\xa6 https://t.co/zBczjlzM6M',1081580505412202498
