12/29/2018 16:08,1.07905E+18,b'Happiness in the mountains \xe2\x9b\xb0\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x92\x95 https://t.co/nVabonAYuJ'
12/27/2018 5:39,1.07816E+18,"b'It\xe2\x80\x99s always the little #details that make the big picture so unique.This, for us, was the collaborative effort of e\xe2\x80\xa6 https://t.co/NY9XqwU1CN'"
